Country,Group1,Group2,corr
Burkina Faso,Population,InfantDeaths,-0.12670082294277552
Burkina Faso,Population,DeathsUnder5,-0.12049792827572842
Burkina Faso,Population,TotalExpenditure,-0.3174527852220184
Burkina Faso,Population,GDP,-0.0569947571241352
Burkina Faso,Population,Schooling,0.1354849057365149
Burkina Faso,Population,BodyMassIndex,0.11739067382515292
Burkina Faso,Population,Alcohol,-0.3884388199317933
Burkina Faso,Population,Hepatitis B,-0.4084125208192683
Burkina Faso,Population,Polio,0.06420370537730884
Burkina Faso,Population,ICOR index,0.17940169265045805
Burkina Faso,LifeExpectancy,Population,0.20112039189304703
Burkina Faso,LifeExpectancy,LifeExpectancy,1.0
Burkina Faso,LifeExpectancy,AdultMortality,-0.5085974212268889
Burkina Faso,LifeExpectancy,InfantDeaths,-0.9317571654291781
Burkina Faso,LifeExpectancy,DeathsUnder5,-0.9244816897357496
Burkina Faso,LifeExpectancy,TotalExpenditure,-0.05664645307858803
Burkina Faso,LifeExpectancy,GDP,0.6046724643821884
Burkina Faso,LifeExpectancy,Schooling,0.9249159870129825
Burkina Faso,LifeExpectancy,BodyMassIndex,0.9118571687685694
Burkina Faso,LifeExpectancy,Alcohol,-0.23888825849119755
Burkina Faso,LifeExpectancy,Hepatitis B,-0.046632378417608006
Burkina Faso,LifeExpectancy,Polio,-0.166935042981464
Burkina Faso,LifeExpectancy,ICOR index,0.8559317376677227
Burkina Faso,AdultMortality,Population,-0.02531703625413505
Burkina Faso,AdultMortality,LifeExpectancy,-0.5085974212268889
Burkina Faso,AdultMortality,AdultMortality,1.0
Burkina Faso,AdultMortality,InfantDeaths,0.5613268137039085
Burkina Faso,AdultMortality,DeathsUnder5,0.5590177097207584
Burkina Faso,AdultMortality,TotalExpenditure,-0.11919184245003685
Burkina Faso,AdultMortality,GDP,-0.4771865771919117
Burkina Faso,AdultMortality,Schooling,-0.5602417272221782
Burkina Faso,AdultMortality,BodyMassIndex,-0.5874327591906576
Burkina Faso,AdultMortality,Alcohol,-0.10018756715700398
Burkina Faso,AdultMortality,Hepatitis B,-0.06919620274480451
Burkina Faso,AdultMortality,Polio,-0.277811772299741
Burkina Faso,AdultMortality,ICOR index,-0.5749637301382547
Burkina Faso,InfantDeaths,Population,-0.12670082294277552
Burkina Faso,InfantDeaths,LifeExpectancy,-0.9317571654291781
Burkina Faso,InfantDeaths,AdultMortality,0.5613268137039085
Burkina Faso,InfantDeaths,InfantDeaths,1.0
Burkina Faso,InfantDeaths,DeathsUnder5,0.9935864810454683
Burkina Faso,InfantDeaths,TotalExpenditure,0.12155283803041694
Burkina Faso,InfantDeaths,GDP,-0.5468655332151523
Burkina Faso,InfantDeaths,Schooling,-0.9820001798303312
Burkina Faso,InfantDeaths,BodyMassIndex,-0.9715169758337403
Burkina Faso,InfantDeaths,Alcohol,0.3530495342327953
Burkina Faso,InfantDeaths,Hepatitis B,0.05144761934702512
Burkina Faso,InfantDeaths,Polio,0.16014512735056335
Burkina Faso,InfantDeaths,ICOR index,-0.8483468219268564
Burkina Faso,DeathsUnder5,Population,-0.12049792827572842
Burkina Faso,DeathsUnder5,LifeExpectancy,-0.9244816897357496
Burkina Faso,DeathsUnder5,AdultMortality,0.5590177097207584
Burkina Faso,DeathsUnder5,InfantDeaths,0.9935864810454683
Burkina Faso,DeathsUnder5,DeathsUnder5,1.0
Burkina Faso,DeathsUnder5,TotalExpenditure,0.06019447180590278
Burkina Faso,DeathsUnder5,GDP,-0.5752332525863768
Burkina Faso,DeathsUnder5,Schooling,-0.9954970550244718
Burkina Faso,DeathsUnder5,BodyMassIndex,-0.9894715102772311
Burkina Faso,DeathsUnder5,Alcohol,0.33305995441516373
Burkina Faso,DeathsUnder5,Hepatitis B,0.06168853307299441
Burkina Faso,DeathsUnder5,Polio,0.15446157137742647
Burkina Faso,DeathsUnder5,ICOR index,-0.8738978522461505
Burkina Faso,TotalExpenditure,Population,-0.3174527852220184
Burkina Faso,TotalExpenditure,LifeExpectancy,-0.05664645307858803
Burkina Faso,TotalExpenditure,AdultMortality,-0.11919184245003685
Burkina Faso,TotalExpenditure,InfantDeaths,0.12155283803041694
Burkina Faso,TotalExpenditure,DeathsUnder5,0.06019447180590278
Burkina Faso,TotalExpenditure,TotalExpenditure,1.0
Burkina Faso,TotalExpenditure,GDP,0.2609432084756524
Burkina Faso,TotalExpenditure,Schooling,-0.0338020877493891
Burkina Faso,TotalExpenditure,BodyMassIndex,0.011624026529859251
Burkina Faso,TotalExpenditure,Alcohol,0.38262153814336175
Burkina Faso,TotalExpenditure,Hepatitis B,0.27304280856431906
Burkina Faso,TotalExpenditure,Polio,0.28010563855805287
Burkina Faso,TotalExpenditure,ICOR index,0.19072126109630558
Burkina Faso,GDP,Population,-0.0569947571241352
Burkina Faso,GDP,LifeExpectancy,0.6046724643821884
Burkina Faso,GDP,AdultMortality,-0.4771865771919117
Burkina Faso,GDP,InfantDeaths,-0.5468655332151523
Burkina Faso,GDP,DeathsUnder5,-0.5752332525863768
Burkina Faso,GDP,TotalExpenditure,0.2609432084756524
Burkina Faso,GDP,GDP,1.0
Burkina Faso,GDP,Schooling,0.5875701546657581
Burkina Faso,GDP,BodyMassIndex,0.5694700685097055
Burkina Faso,GDP,Alcohol,0.40645173563960724
Burkina Faso,GDP,Hepatitis B,-0.14464660727326697
Burkina Faso,GDP,Polio,-0.30531566180058145
Burkina Faso,GDP,ICOR index,0.7035679683894451
Burkina Faso,Schooling,Population,0.1354849057365149
Burkina Faso,Schooling,LifeExpectancy,0.9249159870129825
Burkina Faso,Schooling,AdultMortality,-0.5602417272221782
Burkina Faso,Schooling,InfantDeaths,-0.9820001798303312
Burkina Faso,Schooling,DeathsUnder5,-0.9954970550244718
Burkina Faso,Schooling,TotalExpenditure,-0.0338020877493891
Burkina Faso,Schooling,GDP,0.5875701546657581
Burkina Faso,Schooling,Schooling,1.0
Burkina Faso,Schooling,BodyMassIndex,0.99173157593649
Burkina Faso,Schooling,Alcohol,-0.30922418234226395
Burkina Faso,Schooling,Hepatitis B,-0.08595379195101367
Burkina Faso,Schooling,Polio,-0.15883386276674982
Burkina Faso,Schooling,ICOR index,0.8825954161470869
Burkina Faso,BodyMassIndex,Population,0.11739067382515292
Burkina Faso,BodyMassIndex,LifeExpectancy,0.9118571687685694
Burkina Faso,BodyMassIndex,AdultMortality,-0.5874327591906576
Burkina Faso,BodyMassIndex,InfantDeaths,-0.9715169758337403
Burkina Faso,BodyMassIndex,DeathsUnder5,-0.9894715102772311
Burkina Faso,BodyMassIndex,TotalExpenditure,0.011624026529859251
Burkina Faso,BodyMassIndex,GDP,0.5694700685097055
Burkina Faso,BodyMassIndex,Schooling,0.99173157593649
Burkina Faso,BodyMassIndex,BodyMassIndex,1.0
Burkina Faso,BodyMassIndex,Alcohol,-0.2993811614599707
Burkina Faso,BodyMassIndex,Hepatitis B,-0.044215938232833436
Burkina Faso,BodyMassIndex,Polio,-0.07651349966094817
Burkina Faso,BodyMassIndex,ICOR index,0.875435878627231
Burkina Faso,Alcohol,Population,-0.3884388199317933
Burkina Faso,Alcohol,LifeExpectancy,-0.23888825849119755
Burkina Faso,Alcohol,AdultMortality,-0.10018756715700398
Burkina Faso,Alcohol,InfantDeaths,0.3530495342327953
Burkina Faso,Alcohol,DeathsUnder5,0.33305995441516373
Burkina Faso,Alcohol,TotalExpenditure,0.38262153814336175
Burkina Faso,Alcohol,GDP,0.40645173563960724
Burkina Faso,Alcohol,Schooling,-0.30922418234226395
Burkina Faso,Alcohol,BodyMassIndex,-0.2993811614599707
Burkina Faso,Alcohol,Alcohol,1.0
Burkina Faso,Alcohol,Hepatitis B,-0.17275706922469355
Burkina Faso,Alcohol,Polio,-0.1297431696368917
Burkina Faso,Alcohol,ICOR index,-0.1821001694641663
Burkina Faso,Hepatitis B,Population,-0.4084125208192683
Burkina Faso,Hepatitis B,LifeExpectancy,-0.046632378417608006
Burkina Faso,Hepatitis B,AdultMortality,-0.06919620274480451
Burkina Faso,Hepatitis B,InfantDeaths,0.05144761934702512
Burkina Faso,Hepatitis B,DeathsUnder5,0.06168853307299441
Burkina Faso,Hepatitis B,TotalExpenditure,0.27304280856431906
Burkina Faso,Hepatitis B,GDP,-0.14464660727326697
Burkina Faso,Hepatitis B,Schooling,-0.08595379195101367
Burkina Faso,Hepatitis B,BodyMassIndex,-0.044215938232833436
Burkina Faso,Hepatitis B,Alcohol,-0.17275706922469355
Burkina Faso,Hepatitis B,Hepatitis B,1.0
Burkina Faso,Hepatitis B,Polio,0.4373489792797562
Burkina Faso,Hepatitis B,ICOR index,-0.01008090625301556
Burkina Faso,Polio,Population,0.06420370537730884
Burkina Faso,Polio,LifeExpectancy,-0.166935042981464
Burkina Faso,Polio,AdultMortality,-0.277811772299741
Burkina Faso,Polio,InfantDeaths,0.16014512735056335
Burkina Faso,Polio,DeathsUnder5,0.15446157137742647
Burkina Faso,Polio,TotalExpenditure,0.28010563855805287
Burkina Faso,Polio,GDP,-0.30531566180058145
Burkina Faso,Polio,Schooling,-0.15883386276674982
Burkina Faso,Polio,BodyMassIndex,-0.07651349966094817
Burkina Faso,Polio,Alcohol,-0.1297431696368917
Burkina Faso,Polio,Hepatitis B,0.4373489792797562
Burkina Faso,Polio,Polio,1.0
Burkina Faso,Polio,ICOR index,-0.11337010961488463
Burkina Faso,ICOR index,Population,0.17940169265045805
Burkina Faso,ICOR index,LifeExpectancy,0.8559317376677227
Burkina Faso,ICOR index,AdultMortality,-0.5749637301382547
Burkina Faso,ICOR index,InfantDeaths,-0.8483468219268564
Burkina Faso,ICOR index,DeathsUnder5,-0.8738978522461505
Burkina Faso,ICOR index,TotalExpenditure,0.19072126109630558
Burkina Faso,ICOR index,GDP,0.7035679683894451
Burkina Faso,ICOR index,Schooling,0.8825954161470869
Burkina Faso,ICOR index,BodyMassIndex,0.875435878627231
Burkina Faso,ICOR index,Alcohol,-0.1821001694641663
Burkina Faso,ICOR index,Hepatitis B,-0.01008090625301556
Burkina Faso,ICOR index,Polio,-0.11337010961488463
Burkina Faso,ICOR index,ICOR index,1.0
Burundi,Population,Population,1.0
Burundi,Population,LifeExpectancy,-0.8447731307171528
Burundi,Population,AdultMortality,0.2634047203452664
Burundi,Population,InfantDeaths,0.6163270600583622
Burundi,Population,DeathsUnder5,0.5499834034001743
Burundi,Population,TotalExpenditure,-0.13748713297596005
Burundi,Population,GDP,-0.24055075811443466
Burundi,Population,Schooling,-0.6873911970474983
Burundi,Population,BodyMassIndex,-0.6493279454264292
Burundi,Population,Alcohol,0.4957858948901903
Burundi,Population,Hepatitis B,-0.40864341829138323
Burundi,Population,Polio,-0.4904790975418935
Burundi,Population,ICOR index,-0.7302624377534987
Burundi,LifeExpectancy,Population,-0.8447731307171528
Burundi,LifeExpectancy,LifeExpectancy,1.0
Burundi,LifeExpectancy,AdultMortality,-0.4256181327745394
Burundi,LifeExpectancy,InfantDeaths,-0.7493968812840365
Burundi,LifeExpectancy,DeathsUnder5,-0.7378423627571992
Burundi,LifeExpectancy,TotalExpenditure,0.1815595824412856
Burundi,LifeExpectancy,GDP,0.3065340207076001
Burundi,LifeExpectancy,Schooling,0.8370175396620286
Burundi,LifeExpectancy,BodyMassIndex,0.8192290706607799
Burundi,LifeExpectancy,Alcohol,-0.6443843093264995
Burundi,LifeExpectancy,Hepatitis B,0.6728873348441257
Burundi,LifeExpectancy,Polio,0.7050401994210035
Burundi,LifeExpectancy,ICOR index,0.8445104106793598
Burundi,AdultMortality,Population,0.2634047203452664
Burundi,AdultMortality,LifeExpectancy,-0.4256181327745394
Burundi,AdultMortality,AdultMortality,1.0
Burundi,AdultMortality,InfantDeaths,0.45846936414461265
Burundi,AdultMortality,DeathsUnder5,0.5185356529090019
Burundi,AdultMortality,TotalExpenditure,-0.3149097428616028
Burundi,AdultMortality,GDP,-0.5185164680685018
Burundi,AdultMortality,Schooling,-0.5590724668122576
Burundi,AdultMortality,BodyMassIndex,-0.4782653887671098
Burundi,AdultMortality,Alcohol,0.4486755448666659
Burundi,AdultMortality,Hepatitis B,-0.5026889565382404
Burundi,AdultMortality,Polio,-0.5132485634673598
Burundi,AdultMortality,ICOR index,-0.4993581532662342
Burundi,InfantDeaths,Population,0.6163270600583622
Burundi,InfantDeaths,LifeExpectancy,-0.7493968812840365
Burundi,InfantDeaths,AdultMortality,0.45846936414461265
Burundi,InfantDeaths,InfantDeaths,1.0
Burundi,InfantDeaths,DeathsUnder5,0.9546268633132292
Burundi,InfantDeaths,TotalExpenditure,-0.2947125545585914
Burundi,InfantDeaths,GDP,-0.230119683253572
Burundi,InfantDeaths,Schooling,-0.9352393451870021
Burundi,InfantDeaths,BodyMassIndex,-0.963411016845794
Burundi,InfantDeaths,Alcohol,0.7076970903355064
Burundi,InfantDeaths,Hepatitis B,-0.7162123542165743
Burundi,InfantDeaths,Polio,-0.8172565880192572
Burundi,InfantDeaths,ICOR index,-0.9506097462516138
Burundi,DeathsUnder5,Population,0.5499834034001743
Burundi,DeathsUnder5,LifeExpectancy,-0.7378423627571992
Burundi,DeathsUnder5,AdultMortality,0.5185356529090019
Burundi,DeathsUnder5,InfantDeaths,0.9546268633132292
Burundi,DeathsUnder5,DeathsUnder5,1.0
Burundi,DeathsUnder5,TotalExpenditure,-0.35423501081862424
Burundi,DeathsUnder5,GDP,-0.24050175625940462
Burundi,DeathsUnder5,Schooling,-0.9640677969208763
Burundi,DeathsUnder5,BodyMassIndex,-0.9724405768545096
Burundi,DeathsUnder5,Alcohol,0.7612289245472669
Burundi,DeathsUnder5,Hepatitis B,-0.8593295830393689
Burundi,DeathsUnder5,Polio,-0.934504160639761
Burundi,DeathsUnder5,ICOR index,-0.9481935040248333
Burundi,TotalExpenditure,Population,-0.13748713297596005
Burundi,TotalExpenditure,LifeExpectancy,0.1815595824412856
Burundi,TotalExpenditure,AdultMortality,-0.3149097428616028
Burundi,TotalExpenditure,InfantDeaths,-0.2947125545585914
Burundi,TotalExpenditure,DeathsUnder5,-0.35423501081862424
Burundi,TotalExpenditure,TotalExpenditure,1.0
Burundi,TotalExpenditure,GDP,0.3201704725361081
Burundi,TotalExpenditure,Schooling,0.2753022856777354
Burundi,TotalExpenditure,BodyMassIndex,0.27435452188785553
Burundi,TotalExpenditure,Alcohol,-0.31243561060288294
Burundi,TotalExpenditure,Hepatitis B,0.2202708227339066
Burundi,TotalExpenditure,Polio,0.3086840710255383
Burundi,TotalExpenditure,ICOR index,0.2682233787128703
Burundi,GDP,Population,-0.24055075811443466
Burundi,GDP,LifeExpectancy,0.3065340207076001
Burundi,GDP,AdultMortality,-0.5185164680685018
Burundi,GDP,InfantDeaths,-0.230119683253572
Burundi,GDP,DeathsUnder5,-0.24050175625940462
Burundi,GDP,TotalExpenditure,0.3201704725361081
Burundi,GDP,GDP,1.0
Burundi,GDP,Schooling,0.32203985010831054
Burundi,GDP,BodyMassIndex,0.31279377936854885
Burundi,GDP,Alcohol,-0.6692911268210852
Burundi,GDP,Hepatitis B,0.14893925640896827
Burundi,GDP,Polio,0.17880932671546632
Burundi,GDP,ICOR index,0.34858302730300306
Burundi,Schooling,Population,-0.6873911970474983
Burundi,Schooling,LifeExpectancy,0.8370175396620286
Burundi,Schooling,AdultMortality,-0.5590724668122576
Burundi,Schooling,InfantDeaths,-0.9352393451870021
Burundi,Schooling,DeathsUnder5,-0.9640677969208763
Burundi,Schooling,TotalExpenditure,0.2753022856777354
Burundi,Schooling,GDP,0.32203985010831054
Burundi,Schooling,Schooling,1.0
Burundi,Schooling,BodyMassIndex,0.9715340309266556
Burundi,Schooling,Alcohol,-0.8024689727307773
Burundi,Schooling,Hepatitis B,0.8633793545219257
Burundi,Schooling,Polio,0.9228241585802806
Burundi,Schooling,ICOR index,0.9864818839303281
Burundi,BodyMassIndex,Population,-0.6493279454264292
Burundi,BodyMassIndex,LifeExpectancy,0.8192290706607799
Burundi,BodyMassIndex,AdultMortality,-0.4782653887671098
Burundi,BodyMassIndex,InfantDeaths,-0.963411016845794
Burundi,BodyMassIndex,DeathsUnder5,-0.9724405768545096
Burundi,BodyMassIndex,TotalExpenditure,0.27435452188785553
Burundi,BodyMassIndex,GDP,0.31279377936854885
Burundi,BodyMassIndex,Schooling,0.9715340309266556
Burundi,BodyMassIndex,BodyMassIndex,1.0
Burundi,BodyMassIndex,Alcohol,-0.7858918547436294
Burundi,BodyMassIndex,Hepatitis B,0.7962315304412783
Burundi,BodyMassIndex,Polio,0.8704116041609468
Burundi,BodyMassIndex,ICOR index,0.9812156184244162
Burundi,Alcohol,Population,0.4957858948901903
Burundi,Alcohol,LifeExpectancy,-0.6443843093264995
Burundi,Alcohol,AdultMortality,0.4486755448666659
Burundi,Alcohol,InfantDeaths,0.7076970903355064
Burundi,Alcohol,DeathsUnder5,0.7612289245472669
Burundi,Alcohol,TotalExpenditure,-0.31243561060288294
Burundi,Alcohol,GDP,-0.6692911268210852
Burundi,Alcohol,Schooling,-0.8024689727307773
Burundi,Alcohol,BodyMassIndex,-0.7858918547436294
Burundi,Alcohol,Alcohol,1.0
Burundi,Alcohol,Hepatitis B,-0.6836564553546913
Burundi,Alcohol,Polio,-0.7384845834194247
Burundi,Alcohol,ICOR index,-0.8082417761140662
Burundi,Hepatitis B,Population,-0.40864341829138323
Burundi,Hepatitis B,LifeExpectancy,0.6728873348441257
Burundi,Hepatitis B,AdultMortality,-0.5026889565382404
Burundi,Hepatitis B,InfantDeaths,-0.7162123542165743
Burundi,Hepatitis B,DeathsUnder5,-0.8593295830393689
Burundi,Hepatitis B,TotalExpenditure,0.2202708227339066
Burundi,Hepatitis B,GDP,0.14893925640896827
Burundi,Hepatitis B,Schooling,0.8633793545219257
Burundi,Hepatitis B,BodyMassIndex,0.7962315304412783
Burundi,Hepatitis B,Alcohol,-0.6836564553546913
Burundi,Hepatitis B,Hepatitis B,1.0
Burundi,Hepatitis B,Polio,0.9735955698460724
Burundi,Hepatitis B,ICOR index,0.7950443737852807
Burundi,Polio,Population,-0.4904790975418935
Burundi,Polio,LifeExpectancy,0.7050401994210035
Burundi,Polio,AdultMortality,-0.5132485634673598
Burundi,Polio,InfantDeaths,-0.8172565880192572
Burundi,Polio,DeathsUnder5,-0.934504160639761
Burundi,Polio,TotalExpenditure,0.3086840710255383
Burundi,Polio,GDP,0.17880932671546632
Burundi,Polio,Schooling,0.9228241585802806
Burundi,Polio,BodyMassIndex,0.8704116041609468
Burundi,Polio,Alcohol,-0.7384845834194247
Burundi,Polio,Hepatitis B,0.9735955698460724
Burundi,Polio,Polio,1.0
Burundi,Polio,ICOR index,0.8641250171833568
Burundi,ICOR index,Population,-0.7302624377534987
Burundi,ICOR index,LifeExpectancy,0.8445104106793598
Burundi,ICOR index,AdultMortality,-0.4993581532662342
Burundi,ICOR index,InfantDeaths,-0.9506097462516138
Burundi,ICOR index,DeathsUnder5,-0.9481935040248333
Burundi,ICOR index,TotalExpenditure,0.2682233787128703
Burundi,ICOR index,GDP,0.34858302730300306
Burundi,ICOR index,Schooling,0.9864818839303281
Burundi,ICOR index,BodyMassIndex,0.9812156184244162
Burundi,ICOR index,Alcohol,-0.8082417761140662
Burundi,ICOR index,Hepatitis B,0.7950443737852807
Burundi,ICOR index,Polio,0.8641250171833568
Burundi,ICOR index,ICOR index,1.0
Ivory Coast,Population,Population,nan
Ivory Coast,Population,LifeExpectancy,nan
Ivory Coast,Population,AdultMortality,nan
Ivory Coast,Population,InfantDeaths,nan
Ivory Coast,Population,DeathsUnder5,nan
Ivory Coast,Population,TotalExpenditure,nan
Ivory Coast,Population,GDP,nan
Ivory Coast,Population,Schooling,nan
Ivory Coast,Population,BodyMassIndex,nan
Ivory Coast,Population,Alcohol,nan
Ivory Coast,Population,Hepatitis B,nan
Ivory Coast,Population,Polio,nan
Ivory Coast,Population,ICOR index,nan
Ivory Coast,LifeExpectancy,Population,nan
Ivory Coast,LifeExpectancy,LifeExpectancy,1.0
Ivory Coast,LifeExpectancy,AdultMortality,-0.49590959327873546
Ivory Coast,LifeExpectancy,InfantDeaths,-0.920151473305758
Ivory Coast,LifeExpectancy,DeathsUnder5,-0.9244148190599308
Ivory Coast,LifeExpectancy,TotalExpenditure,0.6646216480280788
Ivory Coast,LifeExpectancy,GDP,nan
Ivory Coast,LifeExpectancy,Schooling,nan
Ivory Coast,LifeExpectancy,BodyMassIndex,0.6823611601434113
Ivory Coast,LifeExpectancy,Alcohol,-0.15714981832622024
Ivory Coast,LifeExpectancy,Hepatitis B,0.23234657402933978
Ivory Coast,LifeExpectancy,Polio,0.4235903910961987
Ivory Coast,LifeExpectancy,ICOR index,nan
Ivory Coast,AdultMortality,Population,nan
Ivory Coast,AdultMortality,LifeExpectancy,-0.49590959327873546
Ivory Coast,AdultMortality,AdultMortality,1.0
Ivory Coast,AdultMortality,InfantDeaths,0.5287725175443357
Ivory Coast,AdultMortality,DeathsUnder5,0.5563130442824076
Ivory Coast,AdultMortality,TotalExpenditure,-0.17480054746085794
Ivory Coast,AdultMortality,GDP,nan
Ivory Coast,AdultMortality,Schooling,nan
Ivory Coast,AdultMortality,BodyMassIndex,-0.3765698160078897
Ivory Coast,AdultMortality,Alcohol,0.7917968201088127
Ivory Coast,AdultMortality,Hepatitis B,-0.1555848033201044
Ivory Coast,AdultMortality,Polio,-0.21840814723888521
Ivory Coast,AdultMortality,ICOR index,nan
Ivory Coast,InfantDeaths,Population,nan
Ivory Coast,InfantDeaths,LifeExpectancy,-0.920151473305758
Ivory Coast,InfantDeaths,AdultMortality,0.5287725175443357
Ivory Coast,InfantDeaths,InfantDeaths,1.0
Ivory Coast,InfantDeaths,DeathsUnder5,0.9859097516715944
Ivory Coast,InfantDeaths,TotalExpenditure,-0.5989704252313629
Ivory Coast,InfantDeaths,GDP,nan
Ivory Coast,InfantDeaths,Schooling,nan
Ivory Coast,InfantDeaths,BodyMassIndex,-0.673636106803726
Ivory Coast,InfantDeaths,Alcohol,0.16919134424205617
Ivory Coast,InfantDeaths,Hepatitis B,-0.23752133568948064
Ivory Coast,InfantDeaths,Polio,-0.5160598248296878
Ivory Coast,InfantDeaths,ICOR index,nan
Ivory Coast,DeathsUnder5,Population,nan
Ivory Coast,DeathsUnder5,LifeExpectancy,-0.9244148190599308
Ivory Coast,DeathsUnder5,AdultMortality,0.5563130442824076
Ivory Coast,DeathsUnder5,InfantDeaths,0.9859097516715944
Ivory Coast,DeathsUnder5,DeathsUnder5,1.0
Ivory Coast,DeathsUnder5,TotalExpenditure,-0.6226647080447805
Ivory Coast,DeathsUnder5,GDP,nan
Ivory Coast,DeathsUnder5,Schooling,nan
Ivory Coast,DeathsUnder5,BodyMassIndex,-0.6924100764690212
Ivory Coast,DeathsUnder5,Alcohol,0.16441363289906186
Ivory Coast,DeathsUnder5,Hepatitis B,-0.22147993686083575
Ivory Coast,DeathsUnder5,Polio,-0.5283027079126313
Ivory Coast,DeathsUnder5,ICOR index,nan
Ivory Coast,TotalExpenditure,Population,nan
Ivory Coast,TotalExpenditure,LifeExpectancy,0.6646216480280788
Ivory Coast,TotalExpenditure,AdultMortality,-0.17480054746085794
Ivory Coast,TotalExpenditure,InfantDeaths,-0.5989704252313629
Ivory Coast,TotalExpenditure,DeathsUnder5,-0.6226647080447805
Ivory Coast,TotalExpenditure,TotalExpenditure,1.0
Ivory Coast,TotalExpenditure,GDP,nan
Ivory Coast,TotalExpenditure,Schooling,nan
Ivory Coast,TotalExpenditure,BodyMassIndex,0.7817470819189342
Ivory Coast,TotalExpenditure,Alcohol,-0.02721146987219229
Ivory Coast,TotalExpenditure,Hepatitis B,0.48768717612759094
Ivory Coast,TotalExpenditure,Polio,0.5869414068600451
Ivory Coast,TotalExpenditure,ICOR index,nan
Ivory Coast,GDP,Population,nan
Ivory Coast,GDP,LifeExpectancy,nan
Ivory Coast,GDP,AdultMortality,nan
Ivory Coast,GDP,InfantDeaths,nan
Ivory Coast,GDP,DeathsUnder5,nan
Ivory Coast,GDP,TotalExpenditure,nan
Ivory Coast,GDP,GDP,nan
Ivory Coast,GDP,Schooling,nan
Ivory Coast,GDP,BodyMassIndex,nan
Ivory Coast,GDP,Alcohol,nan
Ivory Coast,GDP,Hepatitis B,nan
Ivory Coast,GDP,Polio,nan
Ivory Coast,GDP,ICOR index,nan
Ivory Coast,Schooling,Population,nan
Ivory Coast,Schooling,LifeExpectancy,nan
Ivory Coast,Schooling,AdultMortality,nan
Ivory Coast,Schooling,InfantDeaths,nan
Ivory Coast,Schooling,DeathsUnder5,nan
Ivory Coast,Schooling,TotalExpenditure,nan
Ivory Coast,Schooling,GDP,nan
Ivory Coast,Schooling,Schooling,nan
Ivory Coast,Schooling,BodyMassIndex,nan
Ivory Coast,Schooling,Alcohol,nan
Ivory Coast,Schooling,Hepatitis B,nan
Ivory Coast,Schooling,Polio,nan
Ivory Coast,Schooling,ICOR index,nan
Ivory Coast,BodyMassIndex,Population,nan
Ivory Coast,BodyMassIndex,LifeExpectancy,0.6823611601434113
Ivory Coast,BodyMassIndex,AdultMortality,-0.3765698160078897
Ivory Coast,BodyMassIndex,InfantDeaths,-0.673636106803726
Ivory Coast,BodyMassIndex,DeathsUnder5,-0.6924100764690212
Ivory Coast,BodyMassIndex,TotalExpenditure,0.7817470819189342
Ivory Coast,BodyMassIndex,GDP,nan
Ivory Coast,BodyMassIndex,Schooling,nan
Ivory Coast,BodyMassIndex,BodyMassIndex,1.0
Ivory Coast,BodyMassIndex,Alcohol,-0.11730645917249824
Ivory Coast,BodyMassIndex,Hepatitis B,0.1877072332271513
Ivory Coast,BodyMassIndex,Polio,0.5528315752080949
Ivory Coast,BodyMassIndex,ICOR index,nan
Ivory Coast,Alcohol,Population,nan
Ivory Coast,Alcohol,LifeExpectancy,-0.15714981832622024
Ivory Coast,Alcohol,AdultMortality,0.7917968201088127
Ivory Coast,Alcohol,InfantDeaths,0.16919134424205617
Ivory Coast,Alcohol,DeathsUnder5,0.16441363289906186
Ivory Coast,Alcohol,TotalExpenditure,-0.02721146987219229
Ivory Coast,Alcohol,GDP,nan
Ivory Coast,Alcohol,Schooling,nan
Ivory Coast,Alcohol,BodyMassIndex,-0.11730645917249824
Ivory Coast,Alcohol,Alcohol,1.0
Ivory Coast,Alcohol,Hepatitis B,-0.06445202314703338
Ivory Coast,Alcohol,Polio,-0.05290113386696366
Ivory Coast,Alcohol,ICOR index,nan
Ivory Coast,Hepatitis B,Population,nan
Ivory Coast,Hepatitis B,LifeExpectancy,0.23234657402933978
Ivory Coast,Hepatitis B,AdultMortality,-0.1555848033201044
Ivory Coast,Hepatitis B,InfantDeaths,-0.23752133568948064
Ivory Coast,Hepatitis B,DeathsUnder5,-0.22147993686083575
Ivory Coast,Hepatitis B,TotalExpenditure,0.48768717612759094
Ivory Coast,Hepatitis B,GDP,nan
Ivory Coast,Hepatitis B,Schooling,nan
Ivory Coast,Hepatitis B,BodyMassIndex,0.1877072332271513
Ivory Coast,Hepatitis B,Alcohol,-0.06445202314703338
Ivory Coast,Hepatitis B,Hepatitis B,1.0
Ivory Coast,Hepatitis B,Polio,0.5993838617751739
Ivory Coast,Hepatitis B,ICOR index,nan
Ivory Coast,Polio,Population,nan
Ivory Coast,Polio,LifeExpectancy,0.4235903910961987
Ivory Coast,Polio,AdultMortality,-0.21840814723888521
Ivory Coast,Polio,InfantDeaths,-0.5160598248296878
Ivory Coast,Polio,DeathsUnder5,-0.5283027079126313
Ivory Coast,Polio,TotalExpenditure,0.5869414068600451
Ivory Coast,Polio,GDP,nan
Ivory Coast,Polio,Schooling,nan
Ivory Coast,Polio,BodyMassIndex,0.5528315752080949
Ivory Coast,Polio,Alcohol,-0.05290113386696366
Ivory Coast,Polio,Hepatitis B,0.5993838617751739
Ivory Coast,Polio,Polio,1.0
